0.139432,+33.010,4.4183,29/07/2020 14:41:29.304
0.138846,+33.010,4.4177,29/07/2020 14:41:29.400
0.135428,+33.011,4.4177,29/07/2020 14:41:29.511
0.139037,+33.011,4.4177,29/07/2020 14:41:29.608
0.142322,+33.011,4.4227,29/07/2020 14:41:29.704
0.137281,+33.011,4.4227,29/07/2020 14:41:29.801
0.139349,+33.011,4.4227,29/07/2020 14:41:29.911
0.144590,+33.011,4.4285,29/07/2020 14:41:30.008
0.140447,+33.011,4.4285,29/07/2020 14:41:30.104
0.148051,+33.011,4.4285,29/07/2020 14:41:30.200
0.135950,+33.011,4.4263,29/07/2020 14:41:30.311
0.137468,+33.011,4.4263,29/07/2020 14:41:30.408
0.143259,+33.011,4.4263,29/07/2020 14:41:30.504
0.137663,+33.011,4.4137,29/07/2020 14:41:30.599
0.140228,+33.012,4.4137,29/07/2020 14:41:30.712
0.133139,+33.012,4.4137,29/07/2020 14:41:30.808
0.141278,+33.012,4.4127,29/07/2020 14:41:30.903
0.147872,+33.011,4.4127,29/07/2020 14:41:31.000
0.139749,+33.011,4.4127,29/07/2020 14:41:31.111
0.144756,+33.011,4.4196,29/07/2020 14:41:31.208
0.143706,+33.012,4.4196,29/07/2020 14:41:31.304
0.150266,+33.012,4.4196,29/07/2020 14:41:31.400
0.135751,+33.012,4.4143,29/07/2020 14:41:31.512
0.130534,+33.012,4.4143,29/07/2020 14:41:31.607
0.146936,+33.012,4.4143,29/07/2020 14:41:31.704
0.140026,+33.012,4.4238,29/07/2020 14:41:31.800
0.143318,+33.014,4.4238,29/07/2020 14:41:31.911
0.146451,+33.014,4.4238,29/07/2020 14:41:32.008
0.134305,+33.014,4.4222,29/07/2020 14:41:32.104
0.146897,+33.013,4.4222,29/07/2020 14:41:32.200
0.136586,+33.013,4.4222,29/07/2020 14:41:32.311
0.149609,+33.013,4.4241,29/07/2020 14:41:32.408
0.140088,+33.012,4.4241,29/07/2020 14:41:32.504
0.139800,+33.012,4.4241,29/07/2020 14:41:32.600
0.142226,+33.012,4.4172,29/07/2020 14:41:32.712
0.133806,+33.012,4.4172,29/07/2020 14:41:32.807
0.133517,+33.012,4.4172,29/07/2020 14:41:32.903
0.145405,+33.012,4.4173,29/07/2020 14:41:33.000
0.141587,+33.012,4.4173,29/07/2020 14:41:33.111
0.144688,+33.012,4.4173,29/07/2020 14:41:33.207
0.138614,+33.012,4.4138,29/07/2020 14:41:33.303
0.138739,+33.012,4.4138,29/07/2020 14:41:33.399
0.129263,+33.012,4.4138,29/07/2020 14:41:33.512
0.142340,+33.012,4.4180,29/07/2020 14:41:33.607
0.137677,+33.013,4.4180,29/07/2020 14:41:33.704
0.145360,+33.013,4.4180,29/07/2020 14:41:33.799
0.145151,+33.013,4.4127,29/07/2020 14:41:33.911
0.141696,+33.013,4.4127,29/07/2020 14:41:34.007
0.141016,+33.013,4.4127,29/07/2020 14:41:34.103
0.145948,+33.013,4.4223,29/07/2020 14:41:34.199
0.139028,+33.013,4.4223,29/07/2020 14:41:34.311
0.144615,+33.013,4.4223,29/07/2020 14:41:34.407
0.140323,+33.013,4.4247,29/07/2020 14:41:34.503
0.144595,+33.013,4.4247,29/07/2020 14:41:34.599
0.147500,+33.013,4.4247,29/07/2020 14:41:34.711
0.144739,+33.013,4.4259,29/07/2020 14:41:34.807
0.136250,+33.013,4.4259,29/07/2020 14:41:34.903
0.142888,+33.013,4.4259,29/07/2020 14:41:35.015
0.133294,+33.013,4.4216,29/07/2020 14:41:35.111
0.132529,+33.013,4.4216,29/07/2020 14:41:35.207
0.141062,+33.013,4.4216,29/07/2020 14:41:35.303
0.140234,+33.013,4.4175,29/07/2020 14:41:35.399
0.143478,+33.012,4.4175,29/07/2020 14:41:35.511
0.139745,+33.012,4.4175,29/07/2020 14:41:35.606
0.146603,+33.012,4.4121,29/07/2020 14:41:35.703
0.138804,+33.014,4.4121,29/07/2020 14:41:35.799
0.139432,+33.014,4.4121,29/07/2020 14:41:35.911
0.144638,+33.014,4.4169,29/07/2020 14:41:36.007
0.147802,+33.013,4.4169,29/07/2020 14:41:36.103
0.139200,+33.013,4.4169,29/07/2020 14:41:36.214
0.143221,+33.013,4.4186,29/07/2020 14:41:36.311
0.138190,+33.014,4.4186,29/07/2020 14:41:36.407
0.141145,+33.014,4.4186,29/07/2020 14:41:36.503
0.138689,+33.014,4.4228,29/07/2020 14:41:36.599
0.146074,+33.013,4.4228,29/07/2020 14:41:36.711
0.139586,+33.013,4.4228,29/07/2020 14:41:36.807
0.141018,+33.013,4.4229,29/07/2020 14:41:36.903
0.152724,+33.013,4.4229,29/07/2020 14:41:37.014
0.142262,+33.013,4.4229,29/07/2020 14:41:37.111
0.142062,+33.013,4.4201,29/07/2020 14:41:37.207
0.144648,+33.014,4.4201,29/07/2020 14:41:37.303
0.149622,+33.014,4.4201,29/07/2020 14:41:37.415
0.155161,+33.014,4.4183,29/07/2020 14:41:37.511
