Ozone,Temperature,Flowrate,TimeStamp
0.005227,+30.163,4.4857,07/08/2020 12:30:00.255
0.004824,+30.163,4.4958,07/08/2020 12:30:00.352
0.005084,+30.163,4.4958,07/08/2020 12:30:00.448
0.005310,+30.163,4.4958,07/08/2020 12:30:00.560
0.004505,+30.163,4.4922,07/08/2020 12:30:00.655
0.005477,+30.164,4.4922,07/08/2020 12:30:00.752
0.005704,+30.164,4.4922,07/08/2020 12:30:00.864
0.004888,+30.164,4.4976,07/08/2020 12:30:00.959
0.004732,+30.163,4.4976,07/08/2020 12:30:01.056
0.005695,+30.163,4.4976,07/08/2020 12:30:01.152
0.005206,+30.163,4.5006,07/08/2020 12:30:01.247
0.005304,+30.162,4.5006,07/08/2020 12:30:01.359
0.004910,+30.162,4.5006,07/08/2020 12:30:01.455
0.005527,+30.162,4.4988,07/08/2020 12:30:01.552
0.005810,+30.164,4.4988,07/08/2020 12:30:01.664
0.005231,+30.164,4.4988,07/08/2020 12:30:01.759
0.005919,+30.164,4.5003,07/08/2020 12:30:01.855
0.004948,+30.165,4.5003,07/08/2020 12:30:01.951
0.005546,+30.165,4.5003,07/08/2020 12:30:02.063
0.004925,+30.165,4.4973,07/08/2020 12:30:02.159
0.005713,+30.164,4.4973,07/08/2020 12:30:02.256
0.004899,+30.164,4.4973,07/08/2020 12:30:02.352
0.004978,+30.164,4.4871,07/08/2020 12:30:02.463
0.005401,+30.164,4.4871,07/08/2020 12:30:02.559
0.005187,+30.164,4.4871,07/08/2020 12:30:02.655
0.005794,+30.164,4.4926,07/08/2020 12:30:02.751
0.004878,+30.165,4.4926,07/08/2020 12:30:02.863
0.005113,+30.165,4.4926,07/08/2020 12:30:02.960
0.004940,+30.165,4.4946,07/08/2020 12:30:03.056
0.005653,+30.166,4.4946,07/08/2020 12:30:03.151
0.005248,+30.166,4.4946,07/08/2020 12:30:03.262
0.005076,+30.166,4.4945,07/08/2020 12:30:03.359
0.004942,+30.166,4.4945,07/08/2020 12:30:03.454
0.005012,+30.166,4.4945,07/08/2020 12:30:03.551
0.004096,+30.166,4.4968,07/08/2020 12:30:03.662
0.005204,+30.165,4.4968,07/08/2020 12:30:03.758
0.005037,+30.165,4.4968,07/08/2020 12:30:03.855
0.005512,+30.165,4.5000,07/08/2020 12:30:03.951
0.005351,+30.165,4.5000,07/08/2020 12:30:04.062
0.005116,+30.165,4.5000,07/08/2020 12:30:04.158
0.005446,+30.165,4.5003,07/08/2020 12:30:04.255
0.004798,+30.166,4.5003,07/08/2020 12:30:04.351
0.004978,+30.166,4.5003,07/08/2020 12:30:04.462
0.005220,+30.166,4.4969,07/08/2020 12:30:04.559
0.004483,+30.165,4.4969,07/08/2020 12:30:04.655
0.005056,+30.165,4.4969,07/08/2020 12:30:04.751
0.004791,+30.165,4.4963,07/08/2020 12:30:04.864
0.004974,+30.166,4.4963,07/08/2020 12:30:04.958
0.005163,+30.166,4.4963,07/08/2020 12:30:05.055
0.005422,+30.166,4.4948,07/08/2020 12:30:05.151
0.004642,+30.166,4.4948,07/08/2020 12:30:05.263
0.004551,+30.166,4.4948,07/08/2020 12:30:05.359
0.004920,+30.166,4.4899,07/08/2020 12:30:05.455
0.005507,+30.166,4.4899,07/08/2020 12:30:05.551
0.005264,+30.166,4.4899,07/08/2020 12:30:05.663
0.005338,+30.166,4.4928,07/08/2020 12:30:05.758
0.004590,+30.166,4.4928,07/08/2020 12:30:05.854
0.004390,+30.166,4.4928,07/08/2020 12:30:05.951
0.005072,+30.166,4.4979,07/08/2020 12:30:06.063
0.004859,+30.168,4.4979,07/08/2020 12:30:06.159
0.005117,+30.168,4.4979,07/08/2020 12:30:06.254
0.004976,+30.168,4.5004,07/08/2020 12:30:06.350
0.005059,+30.165,4.5004,07/08/2020 12:30:06.463
0.005365,+30.165,4.5004,07/08/2020 12:30:06.559
0.004182,+30.165,4.5000,07/08/2020 12:30:06.654
0.005549,+30.167,4.5000,07/08/2020 12:30:06.750
0.004760,+30.167,4.5000,07/08/2020 12:30:06.862
0.004875,+30.167,4.5002,07/08/2020 12:30:06.958
0.005151,+30.167,4.5002,07/08/2020 12:30:07.054
0.004893,+30.167,4.5002,07/08/2020 12:30:07.166
0.004838,+30.167,4.4990,07/08/2020 12:30:07.263
0.004702,+30.168,4.4990,07/08/2020 12:30:07.358
0.004920,+30.168,4.4990,07/08/2020 12:30:07.454
0.005677,+30.168,4.4924,07/08/2020 12:30:07.551
0.004870,+30.168,4.4924,07/08/2020 12:30:07.661
0.004848,+30.168,4.4924,07/08/2020 12:30:07.758
0.006345,+30.168,4.4925,07/08/2020 12:30:07.854
0.005223,+30.168,4.4925,07/08/2020 12:30:07.950
0.005321,+30.168,4.4925,07/08/2020 12:30:08.062
0.005581,+30.168,4.4874,07/08/2020 12:30:08.158
0.004980,+30.167,4.4874,07/08/2020 12:30:08.254
0.005667,+30.167,4.4874,07/08/2020 12:30:08.366
0.004920,+30.167,4.4907,07/08/2020 12:30:08.462
0.004922,+30.169,4.4907,07/08/2020 12:30:08.558
0.005452,+30.169,4.4907,07/08/2020 12:30:08.654
0.005490,+30.169,4.4968,07/08/2020 12:30:08.750
0.005105,+30.169,4.4968,07/08/2020 12:30:08.862
0.005793,+30.169,4.4968,07/08/2020 12:30:08.958
0.004597,+30.169,4.4966,07/08/2020 12:30:09.055
0.005592,+30.169,4.4966,07/08/2020 12:30:09.166
0.005452,+30.169,4.4966,07/08/2020 12:30:09.262
0.005209,+30.169,4.4990,07/08/2020 12:30:09.358
0.005851,+30.169,4.4990,07/08/2020 12:30:09.454
0.004851,+30.169,4.4990,07/08/2020 12:30:09.565
0.005030,+30.169,4.5012,07/08/2020 12:30:09.662
0.005420,+30.169,4.5012,07/08/2020 12:30:09.757
0.006014,+30.169,4.5012,07/08/2020 12:30:09.854
0.005595,+30.169,4.5046,07/08/2020 12:30:09.965
0.005089,+30.170,4.5046,07/08/2020 12:30:10.062
0.005151,+30.170,4.5046,07/08/2020 12:30:10.158
0.005163,+30.170,4.4922,07/08/2020 12:30:10.254
0.005327,+30.169,4.4922,07/08/2020 12:30:10.366
0.005175,+30.169,4.4922,07/08/2020 12:30:10.461
0.005891,+30.169,4.4906,07/08/2020 12:30:10.558
0.004975,+30.168,4.4906,07/08/2020 12:30:10.653
0.005200,+30.168,4.4906,07/08/2020 12:30:10.765
0.005371,+30.168,4.4907,07/08/2020 12:30:10.861
0.004845,+30.169,4.4907,07/08/2020 12:30:10.958
0.005167,+30.169,4.4907,07/08/2020 12:30:11.054
