Ozone,Temperature,Flowrate,TimeStamp
0.010026,+30.230,4.5052,07/08/2020 10:00:00.232
0.010617,+30.230,4.5052,07/08/2020 10:00:00.344
0.011315,+30.230,4.5052,07/08/2020 10:00:00.440
0.011007,+30.230,4.5058,07/08/2020 10:00:00.537
0.010552,+30.230,4.5058,07/08/2020 10:00:00.632
0.011248,+30.230,4.5058,07/08/2020 10:00:00.744
0.010681,+30.230,4.5115,07/08/2020 10:00:00.840
0.010220,+30.230,4.5115,07/08/2020 10:00:00.936
0.009754,+30.230,4.5115,07/08/2020 10:00:01.032
0.009859,+30.230,4.5067,07/08/2020 10:00:01.144
0.009752,+30.230,4.5067,07/08/2020 10:00:01.240
0.009334,+30.230,4.5067,07/08/2020 10:00:01.338
0.012173,+30.230,4.5100,07/08/2020 10:00:01.432
0.010527,+30.229,4.5100,07/08/2020 10:00:01.544
0.011130,+30.229,4.5100,07/08/2020 10:00:01.640
0.009920,+30.229,4.5012,07/08/2020 10:00:01.736
0.010380,+30.230,4.5012,07/08/2020 10:00:01.832
0.011963,+30.230,4.5012,07/08/2020 10:00:01.944
0.010019,+30.230,4.5014,07/08/2020 10:00:02.040
0.010073,+30.230,4.5014,07/08/2020 10:00:02.136
0.010252,+30.230,4.5014,07/08/2020 10:00:02.232
0.012330,+30.230,4.5046,07/08/2020 10:00:02.344
0.010501,+30.230,4.5046,07/08/2020 10:00:02.440
0.010557,+30.230,4.5046,07/08/2020 10:00:02.536
0.011483,+30.230,4.5041,07/08/2020 10:00:02.632
0.010789,+30.230,4.5041,07/08/2020 10:00:02.744
0.009614,+30.230,4.5041,07/08/2020 10:00:02.840
0.010312,+30.230,4.5049,07/08/2020 10:00:02.936
0.010834,+30.230,4.5049,07/08/2020 10:00:03.032
0.011707,+30.230,4.5049,07/08/2020 10:00:03.144
0.011160,+30.230,4.5072,07/08/2020 10:00:03.240
0.010570,+30.229,4.5072,07/08/2020 10:00:03.336
0.010772,+30.229,4.5072,07/08/2020 10:00:03.432
0.010445,+30.229,4.5115,07/08/2020 10:00:03.544
0.011909,+30.228,4.5115,07/08/2020 10:00:03.639
0.011058,+30.228,4.5115,07/08/2020 10:00:03.736
0.009807,+30.228,4.5025,07/08/2020 10:00:03.831
0.009981,+30.230,4.5025,07/08/2020 10:00:03.943
0.010310,+30.230,4.5025,07/08/2020 10:00:04.039
0.009982,+30.230,4.5042,07/08/2020 10:00:04.135
0.009717,+30.229,4.5042,07/08/2020 10:00:04.232
0.009916,+30.229,4.5042,07/08/2020 10:00:04.344
0.009589,+30.229,4.4985,07/08/2020 10:00:04.440
0.011236,+30.230,4.4985,07/08/2020 10:00:04.536
0.010709,+30.230,4.4985,07/08/2020 10:00:04.648
0.009576,+30.230,4.4997,07/08/2020 10:00:04.744
0.011135,+30.230,4.4997,07/08/2020 10:00:04.840
0.009620,+30.230,4.4997,07/08/2020 10:00:04.936
0.010775,+30.230,4.5032,07/08/2020 10:00:05.032
0.009782,+30.230,4.5032,07/08/2020 10:00:05.144
0.011226,+30.230,4.5032,07/08/2020 10:00:05.239
0.010953,+30.230,4.5091,07/08/2020 10:00:05.335
0.009998,+30.230,4.5091,07/08/2020 10:00:05.432
0.010868,+30.230,4.5091,07/08/2020 10:00:05.544
0.010536,+30.230,4.5061,07/08/2020 10:00:05.639
0.009305,+30.230,4.5061,07/08/2020 10:00:05.736
0.010102,+30.230,4.5061,07/08/2020 10:00:05.847
0.009682,+30.230,4.5072,07/08/2020 10:00:05.943
0.009628,+30.230,4.5072,07/08/2020 10:00:06.039
0.012308,+30.230,4.5072,07/08/2020 10:00:06.135
0.010902,+30.230,4.5115,07/08/2020 10:00:06.231
