Ozone,Temperature,Flowrate,TimeStamp
0.052132,+30.919,4.4792,31/07/2020 11:30:00.254
0.059176,+30.920,4.4792,31/07/2020 11:30:00.351
0.047754,+30.920,4.4792,31/07/2020 11:30:00.447
0.053032,+30.920,4.4760,31/07/2020 11:30:00.543
0.051130,+30.920,4.4760,31/07/2020 11:30:00.654
0.058966,+30.920,4.4760,31/07/2020 11:30:00.751
0.054616,+30.920,4.4722,31/07/2020 11:30:00.847
0.051122,+30.920,4.4722,31/07/2020 11:30:00.942
0.051741,+30.920,4.4722,31/07/2020 11:30:01.055
0.051691,+30.920,4.4779,31/07/2020 11:30:01.150
0.050719,+30.919,4.4779,31/07/2020 11:30:01.247
0.052457,+30.919,4.4779,31/07/2020 11:30:01.343
0.051562,+30.919,4.4789,31/07/2020 11:30:01.455
0.053655,+30.920,4.4789,31/07/2020 11:30:01.551
0.049899,+30.920,4.4789,31/07/2020 11:30:01.647
0.058888,+30.920,4.4812,31/07/2020 11:30:01.742
0.053236,+30.919,4.4812,31/07/2020 11:30:01.854
0.060185,+30.919,4.4812,31/07/2020 11:30:01.951
0.054230,+30.919,4.4838,31/07/2020 11:30:02.047
0.055313,+30.919,4.4838,31/07/2020 11:30:02.143
0.056210,+30.919,4.4838,31/07/2020 11:30:02.254
0.057021,+30.919,4.4763,31/07/2020 11:30:02.350
0.060870,+30.920,4.4763,31/07/2020 11:30:02.447
0.058595,+30.920,4.4763,31/07/2020 11:30:02.543
0.053693,+30.920,4.4764,31/07/2020 11:30:02.654
0.051996,+30.919,4.4764,31/07/2020 11:30:02.751
0.054105,+30.919,4.4764,31/07/2020 11:30:02.847
0.052260,+30.919,4.4738,31/07/2020 11:30:02.943
0.052587,+30.920,4.4738,31/07/2020 11:30:03.054
0.050050,+30.920,4.4738,31/07/2020 11:30:03.150
0.051073,+30.920,4.4743,31/07/2020 11:30:03.247
0.050821,+30.919,4.4743,31/07/2020 11:30:03.343
0.051129,+30.919,4.4743,31/07/2020 11:30:03.455
0.052506,+30.919,4.4829,31/07/2020 11:30:03.550
0.051507,+30.919,4.4829,31/07/2020 11:30:03.646
0.051129,+30.919,4.4829,31/07/2020 11:30:03.758
0.053091,+30.919,4.4819,31/07/2020 11:30:03.855
0.051673,+30.919,4.4819,31/07/2020 11:30:03.950
0.054704,+30.919,4.4819,31/07/2020 11:30:04.047
0.052337,+30.919,4.4791,31/07/2020 11:30:04.142
0.056938,+30.920,4.4791,31/07/2020 11:30:04.254
0.053531,+30.920,4.4791,31/07/2020 11:30:04.350
0.056732,+30.920,4.4745,31/07/2020 11:30:04.446
0.056552,+30.919,4.4745,31/07/2020 11:30:04.542
0.054064,+30.919,4.4745,31/07/2020 11:30:04.654
0.052100,+30.919,4.4701,31/07/2020 11:30:04.750
0.051929,+30.921,4.4701,31/07/2020 11:30:04.847
0.050702,+30.921,4.4701,31/07/2020 11:30:04.958
0.054508,+30.921,4.4728,31/07/2020 11:30:05.054
0.048903,+30.919,4.4728,31/07/2020 11:30:05.150
0.053093,+30.919,4.4728,31/07/2020 11:30:05.246
0.056622,+30.919,4.4660,31/07/2020 11:30:05.342
0.048332,+30.920,4.4660,31/07/2020 11:30:05.455
0.050489,+30.920,4.4660,31/07/2020 11:30:05.550
0.047539,+30.920,4.4816,31/07/2020 11:30:05.646
0.049920,+30.921,4.4816,31/07/2020 11:30:05.758
0.051596,+30.921,4.4816,31/07/2020 11:30:05.854
0.058532,+30.921,4.4817,31/07/2020 11:30:05.950
0.050823,+30.920,4.4817,31/07/2020 11:30:06.046
0.048198,+30.920,4.4817,31/07/2020 11:30:06.158
0.053665,+30.920,4.4797,31/07/2020 11:30:06.254
0.056412,+30.920,4.4797,31/07/2020 11:30:06.350
0.054766,+30.920,4.4797,31/07/2020 11:30:06.446
0.053365,+30.920,4.4721,31/07/2020 11:30:06.557
0.056899,+30.920,4.4721,31/07/2020 11:30:06.653
0.055143,+30.920,4.4721,31/07/2020 11:30:06.750
0.054132,+30.920,4.4675,31/07/2020 11:30:06.846
0.050905,+30.919,4.4675,31/07/2020 11:30:06.958
0.056122,+30.919,4.4675,31/07/2020 11:30:07.054
0.054323,+30.919,4.4778,31/07/2020 11:30:07.149
0.054466,+30.920,4.4778,31/07/2020 11:30:07.246
0.060578,+30.920,4.4778,31/07/2020 11:30:07.358
0.056040,+30.920,4.4728,31/07/2020 11:30:07.454
0.054996,+30.920,4.4728,31/07/2020 11:30:07.550
0.054058,+30.920,4.4728,31/07/2020 11:30:07.646
0.058223,+30.920,4.4811,31/07/2020 11:30:07.758
0.052348,+30.921,4.4811,31/07/2020 11:30:07.854
0.053964,+30.921,4.4811,31/07/2020 11:30:07.950
0.053331,+30.921,4.4813,31/07/2020 11:30:08.046
0.052141,+30.920,4.4813,31/07/2020 11:30:08.158
0.054253,+30.920,4.4813,31/07/2020 11:30:08.254
0.055410,+30.920,4.4710,31/07/2020 11:30:08.350
0.055093,+30.920,4.4710,31/07/2020 11:30:08.446
0.057842,+30.920,4.4710,31/07/2020 11:30:08.558
0.056523,+30.920,4.4755,31/07/2020 11:30:08.654
0.062097,+30.921,4.4755,31/07/2020 11:30:08.749
0.058689,+30.921,4.4755,31/07/2020 11:30:08.846
0.049360,+30.921,4.4719,31/07/2020 11:30:08.958
0.056872,+30.921,4.4719,31/07/2020 11:30:09.054
0.053856,+30.921,4.4719,31/07/2020 11:30:09.149
0.056709,+30.921,4.4739,31/07/2020 11:30:09.246
0.057240,+30.919,4.4739,31/07/2020 11:30:09.357
0.057732,+30.919,4.4739,31/07/2020 11:30:09.453
0.052177,+30.919,4.4850,31/07/2020 11:30:09.549
0.053608,+30.920,4.4850,31/07/2020 11:30:09.646
0.055218,+30.920,4.4850,31/07/2020 11:30:09.757
0.058565,+30.920,4.4774,31/07/2020 11:30:09.855
0.058376,+30.921,4.4774,31/07/2020 11:30:09.949
0.050724,+30.921,4.4774,31/07/2020 11:30:10.045
0.048119,+30.921,4.4867,31/07/2020 11:30:10.157
0.057429,+30.921,4.4867,31/07/2020 11:30:10.253
0.054905,+30.921,4.4867,31/07/2020 11:30:10.349
0.050759,+30.921,4.4700,31/07/2020 11:30:10.446
0.054007,+30.920,4.4700,31/07/2020 11:30:10.556
0.054202,+30.920,4.4700,31/07/2020 11:30:10.654
0.052308,+30.920,4.4728,31/07/2020 11:30:10.750
0.054192,+30.920,4.4728,31/07/2020 11:30:10.845
0.052492,+30.920,4.4728,31/07/2020 11:30:10.958
0.051973,+30.920,4.4708,31/07/2020 11:30:11.053
0.058030,+30.921,4.4708,31/07/2020 11:30:11.149
0.049226,+30.921,4.4708,31/07/2020 11:30:11.260
0.057718,+30.921,4.4750,31/07/2020 11:30:11.357
0.049000,+30.920,4.4750,31/07/2020 11:30:11.453
0.054097,+30.920,4.4750,31/07/2020 11:30:11.549
0.054619,+30.920,4.4799,31/07/2020 11:30:11.645
0.053950,+30.920,4.4799,31/07/2020 11:30:11.757
0.054481,+30.920,4.4799,31/07/2020 11:30:11.853
0.055162,+30.920,4.4851,31/07/2020 11:30:11.949
0.051966,+30.920,4.4851,31/07/2020 11:30:12.045
0.055889,+30.920,4.4851,31/07/2020 11:30:12.157
0.054895,+30.920,4.4771,31/07/2020 11:30:12.252
0.054864,+30.920,4.4771,31/07/2020 11:30:12.349
0.055217,+30.920,4.4771,31/07/2020 11:30:12.461
0.058662,+30.920,4.4735,31/07/2020 11:30:12.557
0.056405,+30.921,4.4735,31/07/2020 11:30:12.653
0.054068,+30.921,4.4735,31/07/2020 11:30:12.749
0.049767,+30.921,4.4719,31/07/2020 11:30:12.845
0.057267,+30.920,4.4719,31/07/2020 11:30:12.957
0.052227,+30.920,4.4719,31/07/2020 11:30:13.053
0.053708,+30.920,4.4756,31/07/2020 11:30:13.149
0.047624,+30.921,4.4756,31/07/2020 11:30:13.260
0.053225,+30.921,4.4756,31/07/2020 11:30:13.357
0.057191,+30.921,4.4825,31/07/2020 11:30:13.452
0.055140,+30.921,4.4825,31/07/2020 11:30:13.549
0.053566,+30.921,4.4825,31/07/2020 11:30:13.660
0.055384,+30.921,4.4846,31/07/2020 11:30:13.756
0.052161,+30.921,4.4846,31/07/2020 11:30:13.853
0.050873,+30.921,4.4846,31/07/2020 11:30:13.949
0.047920,+30.921,4.4832,31/07/2020 11:30:14.061
0.048303,+30.921,4.4832,31/07/2020 11:30:14.157
0.053395,+30.921,4.4832,31/07/2020 11:30:14.253
0.053062,+30.921,4.4731,31/07/2020 11:30:14.348
0.055880,+30.922,4.4731,31/07/2020 11:30:14.460
