Ozone,Temperature,Flowrate,TimeStamp
0.028129,+31.133,4.4805,31/07/2020 12:00:00.273
0.032590,+31.133,4.4805,31/07/2020 12:00:00.369
0.028648,+31.133,4.4805,31/07/2020 12:00:00.466
0.030265,+31.133,4.4811,31/07/2020 12:00:00.578
0.028510,+31.134,4.4811,31/07/2020 12:00:00.673
0.030692,+31.134,4.4811,31/07/2020 12:00:00.769
0.030696,+31.134,4.4794,31/07/2020 12:00:00.866
0.030094,+31.134,4.4794,31/07/2020 12:00:00.977
0.030380,+31.134,4.4794,31/07/2020 12:00:01.073
0.031274,+31.134,4.4705,31/07/2020 12:00:01.169
0.032258,+31.134,4.4705,31/07/2020 12:00:01.266
0.033540,+31.134,4.4705,31/07/2020 12:00:01.378
0.027326,+31.134,4.4720,31/07/2020 12:00:01.473
0.031251,+31.135,4.4720,31/07/2020 12:00:01.569
0.030564,+31.135,4.4720,31/07/2020 12:00:01.665
0.029819,+31.135,4.4780,31/07/2020 12:00:01.777
0.030516,+31.132,4.4780,31/07/2020 12:00:01.873
0.033935,+31.132,4.4780,31/07/2020 12:00:01.969
0.033326,+31.132,4.4806,31/07/2020 12:00:02.065
0.032351,+31.133,4.4806,31/07/2020 12:00:02.177
0.028659,+31.133,4.4806,31/07/2020 12:00:02.273
0.026188,+31.133,4.4804,31/07/2020 12:00:02.369
0.027452,+31.134,4.4804,31/07/2020 12:00:02.465
0.032843,+31.134,4.4804,31/07/2020 12:00:02.577
0.026860,+31.134,4.4775,31/07/2020 12:00:02.673
0.030581,+31.135,4.4775,31/07/2020 12:00:02.770
0.030779,+31.135,4.4775,31/07/2020 12:00:02.881
0.030503,+31.135,4.4734,31/07/2020 12:00:02.978
0.030645,+31.133,4.4734,31/07/2020 12:00:03.073
0.029842,+31.133,4.4734,31/07/2020 12:00:03.169
0.030960,+31.133,4.4693,31/07/2020 12:00:03.266
0.033925,+31.134,4.4693,31/07/2020 12:00:03.377
0.030519,+31.134,4.4693,31/07/2020 12:00:03.473
0.035216,+31.134,4.4694,31/07/2020 12:00:03.568
0.028778,+31.133,4.4694,31/07/2020 12:00:03.665
0.028457,+31.133,4.4694,31/07/2020 12:00:03.777
0.031697,+31.133,4.4820,31/07/2020 12:00:03.873
0.029671,+31.133,4.4820,31/07/2020 12:00:03.969
0.027597,+31.133,4.4820,31/07/2020 12:00:04.080
0.026207,+31.133,4.4821,31/07/2020 12:00:04.177
0.032705,+31.134,4.4821,31/07/2020 12:00:04.273
0.031873,+31.134,4.4821,31/07/2020 12:00:04.368
0.032286,+31.134,4.4789,31/07/2020 12:00:04.465
0.029523,+31.133,4.4789,31/07/2020 12:00:04.577
0.034128,+31.133,4.4789,31/07/2020 12:00:04.673
0.028489,+31.133,4.4774,31/07/2020 12:00:04.768
0.030805,+31.132,4.4774,31/07/2020 12:00:04.880
0.031581,+31.132,4.4774,31/07/2020 12:00:04.977
0.030653,+31.132,4.4697,31/07/2020 12:00:05.072
0.028035,+31.133,4.4697,31/07/2020 12:00:05.168
0.035449,+31.133,4.4697,31/07/2020 12:00:05.281
0.029297,+31.133,4.4710,31/07/2020 12:00:05.377
0.033825,+31.133,4.4710,31/07/2020 12:00:05.472
0.031729,+31.133,4.4710,31/07/2020 12:00:05.569
0.031606,+31.133,4.4768,31/07/2020 12:00:05.680
0.030107,+31.134,4.4768,31/07/2020 12:00:05.777
0.032345,+31.134,4.4768,31/07/2020 12:00:05.873
0.028073,+31.134,4.4819,31/07/2020 12:00:05.970
0.029413,+31.134,4.4819,31/07/2020 12:00:06.080
0.032229,+31.134,4.4819,31/07/2020 12:00:06.177
0.030630,+31.134,4.4833,31/07/2020 12:00:06.273
0.035971,+31.133,4.4833,31/07/2020 12:00:06.369
0.031652,+31.133,4.4833,31/07/2020 12:00:06.481
0.030579,+31.133,4.4758,31/07/2020 12:00:06.577
0.029164,+31.134,4.4758,31/07/2020 12:00:06.672
0.032197,+31.134,4.4758,31/07/2020 12:00:06.769
0.033666,+31.134,4.4692,31/07/2020 12:00:06.881
0.031684,+31.134,4.4692,31/07/2020 12:00:06.976
0.030886,+31.134,4.4692,31/07/2020 12:00:07.073
0.027582,+31.134,4.4726,31/07/2020 12:00:07.169
0.031867,+31.133,4.4726,31/07/2020 12:00:07.280
0.030142,+31.133,4.4726,31/07/2020 12:00:07.376
0.033523,+31.133,4.4829,31/07/2020 12:00:07.472
0.029052,+31.133,4.4829,31/07/2020 12:00:07.569
0.028860,+31.133,4.4829,31/07/2020 12:00:07.680
0.030003,+31.133,4.4854,31/07/2020 12:00:07.777
0.027250,+31.133,4.4854,31/07/2020 12:00:07.872
0.030036,+31.133,4.4854,31/07/2020 12:00:07.969
0.030913,+31.133,4.4809,31/07/2020 12:00:08.080
0.031960,+31.133,4.4809,31/07/2020 12:00:08.176
0.033454,+31.133,4.4809,31/07/2020 12:00:08.272
0.030402,+31.133,4.4816,31/07/2020 12:00:08.368
0.030782,+31.134,4.4816,31/07/2020 12:00:08.480
0.029952,+31.134,4.4816,31/07/2020 12:00:08.576
0.029697,+31.134,4.4688,31/07/2020 12:00:08.672
0.027243,+31.134,4.4688,31/07/2020 12:00:08.768
0.027155,+31.134,4.4688,31/07/2020 12:00:08.880
0.031688,+31.134,4.4748,31/07/2020 12:00:08.976
0.030120,+31.134,4.4748,31/07/2020 12:00:09.073
0.030474,+31.134,4.4748,31/07/2020 12:00:09.169
0.031688,+31.134,4.4791,31/07/2020 12:00:09.280
0.030001,+31.134,4.4791,31/07/2020 12:00:09.376
0.028768,+31.134,4.4791,31/07/2020 12:00:09.472
0.032318,+31.134,4.4833,31/07/2020 12:00:09.569
0.030701,+31.134,4.4833,31/07/2020 12:00:09.680
0.026711,+31.134,4.4833,31/07/2020 12:00:09.777
0.030745,+31.134,4.4798,31/07/2020 12:00:09.871
0.030836,+31.135,4.4798,31/07/2020 12:00:09.968
0.032212,+31.135,4.4798,31/07/2020 12:00:10.080
0.032476,+31.135,4.4781,31/07/2020 12:00:10.176
0.028028,+31.133,4.4781,31/07/2020 12:00:10.272
0.029272,+31.133,4.4781,31/07/2020 12:00:10.384
0.031534,+31.133,4.4774,31/07/2020 12:00:10.480
0.031235,+31.134,4.4774,31/07/2020 12:00:10.576
0.032892,+31.134,4.4774,31/07/2020 12:00:10.672
0.033785,+31.134,4.4716,31/07/2020 12:00:10.768
0.031114,+31.134,4.4716,31/07/2020 12:00:10.880
0.032675,+31.134,4.4716,31/07/2020 12:00:10.976
0.028987,+31.134,4.4785,31/07/2020 12:00:11.072
0.030483,+31.135,4.4785,31/07/2020 12:00:11.168
0.030165,+31.135,4.4785,31/07/2020 12:00:11.280
0.030064,+31.135,4.4771,31/07/2020 12:00:11.376
0.029406,+31.135,4.4771,31/07/2020 12:00:11.471
0.028006,+31.135,4.4771,31/07/2020 12:00:11.583
0.026465,+31.135,4.4825,31/07/2020 12:00:11.680
0.029937,+31.135,4.4825,31/07/2020 12:00:11.776
0.030266,+31.135,4.4825,31/07/2020 12:00:11.872
0.029083,+31.135,4.4794,31/07/2020 12:00:11.968
0.032843,+31.134,4.4794,31/07/2020 12:00:12.080
0.030072,+31.134,4.4794,31/07/2020 12:00:12.175
0.034232,+31.134,4.4718,31/07/2020 12:00:12.272
0.029977,+31.135,4.4718,31/07/2020 12:00:12.383
0.029998,+31.135,4.4718,31/07/2020 12:00:12.479
0.032976,+31.135,4.4718,31/07/2020 12:00:12.576
0.026452,+31.134,4.4718,31/07/2020 12:00:12.671
0.029964,+31.134,4.4718,31/07/2020 12:00:12.784
0.029921,+31.134,4.4733,31/07/2020 12:00:12.879
0.029096,+31.134,4.4733,31/07/2020 12:00:12.976
0.029462,+31.134,4.4733,31/07/2020 12:00:13.072
0.032925,+31.134,4.4790,31/07/2020 12:00:13.168
0.029601,+31.134,4.4790,31/07/2020 12:00:13.279
0.031011,+31.134,4.4790,31/07/2020 12:00:13.376
0.027306,+31.134,4.4799,31/07/2020 12:00:13.472
0.031466,+31.135,4.4799,31/07/2020 12:00:13.584
0.027965,+31.135,4.4799,31/07/2020 12:00:13.680
0.027042,+31.135,4.4808,31/07/2020 12:00:13.775
0.029578,+31.134,4.4808,31/07/2020 12:00:13.871
0.030203,+31.134,4.4808,31/07/2020 12:00:13.983
0.028856,+31.134,4.4691,31/07/2020 12:00:14.079
0.030178,+31.135,4.4691,31/07/2020 12:00:14.175
0.029811,+31.135,4.4691,31/07/2020 12:00:14.271
0.032191,+31.135,4.4709,31/07/2020 12:00:14.383
0.032311,+31.134,4.4709,31/07/2020 12:00:14.479
0.030965,+31.134,4.4709,31/07/2020 12:00:14.575
0.027151,+31.134,4.4649,31/07/2020 12:00:14.671
0.035532,+31.134,4.4649,31/07/2020 12:00:14.783
0.031773,+31.134,4.4649,31/07/2020 12:00:14.879
0.029852,+31.134,4.4804,31/07/2020 12:00:14.975
0.033346,+31.134,4.4804,31/07/2020 12:00:15.072
0.030043,+31.134,4.4804,31/07/2020 12:00:15.182
0.029492,+31.134,4.4780,31/07/2020 12:00:15.279
0.027552,+31.135,4.4780,31/07/2020 12:00:15.375
0.028819,+31.135,4.4780,31/07/2020 12:00:15.471
0.031701,+31.135,4.4789,31/07/2020 12:00:15.583
0.030889,+31.134,4.4789,31/07/2020 12:00:15.679
0.031002,+31.134,4.4789,31/07/2020 12:00:15.775
0.028700,+31.134,4.4785,31/07/2020 12:00:15.871
0.032907,+31.134,4.4785,31/07/2020 12:00:15.985
0.027891,+31.134,4.4785,31/07/2020 12:00:16.079
0.028969,+31.134,4.4766,31/07/2020 12:00:16.175
0.031796,+31.134,4.4766,31/07/2020 12:00:16.270
0.030729,+31.134,4.4766,31/07/2020 12:00:16.382
0.030608,+31.134,4.4751,31/07/2020 12:00:16.479
0.031158,+31.134,4.4751,31/07/2020 12:00:16.575
0.030224,+31.134,4.4751,31/07/2020 12:00:16.671
0.029459,+31.134,4.4748,31/07/2020 12:00:16.783
0.032537,+31.135,4.4748,31/07/2020 12:00:16.879
0.030156,+31.135,4.4748,31/07/2020 12:00:16.975
0.030352,+31.135,4.4784,31/07/2020 12:00:17.071
0.032032,+31.135,4.4784,31/07/2020 12:00:17.182
0.030397,+31.135,4.4784,31/07/2020 12:00:17.278
0.030359,+31.135,4.4830,31/07/2020 12:00:17.375
0.029946,+31.134,4.4830,31/07/2020 12:00:17.470
0.030216,+31.134,4.4830,31/07/2020 12:00:17.583
0.031608,+31.134,4.4847,31/07/2020 12:00:17.679
0.030798,+31.135,4.4847,31/07/2020 12:00:17.775
0.030861,+31.135,4.4847,31/07/2020 12:00:17.887
0.030206,+31.135,4.4737,31/07/2020 12:00:17.982
0.028537,+31.136,4.4737,31/07/2020 12:00:18.078
0.027679,+31.136,4.4737,31/07/2020 12:00:18.175
0.031501,+31.136,4.4720,31/07/2020 12:00:18.271
0.026766,+31.135,4.4720,31/07/2020 12:00:18.382
0.030437,+31.135,4.4720,31/07/2020 12:00:18.479
0.031502,+31.135,4.4771,31/07/2020 12:00:18.574
0.031104,+31.134,4.4771,31/07/2020 12:00:18.671
0.031380,+31.134,4.4771,31/07/2020 12:00:18.783
0.029502,+31.134,4.4811,31/07/2020 12:00:18.878
0.028249,+31.134,4.4811,31/07/2020 12:00:18.975
0.031591,+31.134,4.4811,31/07/2020 12:00:19.086
0.031946,+31.134,4.4818,31/07/2020 12:00:19.182
0.029694,+31.135,4.4818,31/07/2020 12:00:19.279
0.029883,+31.135,4.4818,31/07/2020 12:00:19.374
0.029062,+31.135,4.4832,31/07/2020 12:00:19.470
0.027620,+31.135,4.4832,31/07/2020 12:00:19.582
0.034211,+31.135,4.4832,31/07/2020 12:00:19.678
0.029603,+31.135,4.4712,31/07/2020 12:00:19.774
0.034751,+31.134,4.4712,31/07/2020 12:00:19.886
0.029606,+31.134,4.4712,31/07/2020 12:00:19.983
0.033444,+31.134,4.4732,31/07/2020 12:00:20.078
0.031491,+31.134,4.4732,31/07/2020 12:00:20.175
0.031250,+31.134,4.4732,31/07/2020 12:00:20.286
0.033796,+31.134,4.4701,31/07/2020 12:00:20.382
0.032520,+31.134,4.4701,31/07/2020 12:00:20.478
0.035524,+31.134,4.4701,31/07/2020 12:00:20.574
0.033418,+31.134,4.4803,31/07/2020 12:00:20.670
0.030817,+31.134,4.4803,31/07/2020 12:00:20.782
0.031925,+31.134,4.4803,31/07/2020 12:00:20.878
0.028239,+31.134,4.4790,31/07/2020 12:00:20.974
0.027216,+31.135,4.4790,31/07/2020 12:00:21.086
0.029359,+31.135,4.4790,31/07/2020 12:00:21.182
0.030934,+31.135,4.4780,31/07/2020 12:00:21.278
0.032031,+31.135,4.4780,31/07/2020 12:00:21.374
0.032191,+31.135,4.4780,31/07/2020 12:00:21.485
0.031202,+31.135,4.4762,31/07/2020 12:00:21.582
0.027940,+31.134,4.4762,31/07/2020 12:00:21.678
0.033409,+31.134,4.4762,31/07/2020 12:00:21.774
0.028114,+31.134,4.4750,31/07/2020 12:00:21.886
0.028492,+31.135,4.4750,31/07/2020 12:00:21.982
0.028769,+31.135,4.4750,31/07/2020 12:00:22.078
0.032010,+31.135,4.4698,31/07/2020 12:00:22.174
0.027896,+31.134,4.4698,31/07/2020 12:00:22.286
0.026896,+31.134,4.4698,31/07/2020 12:00:22.382
0.031714,+31.134,4.4774,31/07/2020 12:00:22.478
0.028203,+31.136,4.4774,31/07/2020 12:00:22.574
0.029620,+31.136,4.4774,31/07/2020 12:00:22.685
0.031974,+31.136,4.4869,31/07/2020 12:00:22.782
0.029756,+31.134,4.4869,31/07/2020 12:00:22.878
0.031656,+31.134,4.4869,31/07/2020 12:00:22.974
0.028540,+31.134,4.4810,31/07/2020 12:00:23.086
0.029896,+31.134,4.4810,31/07/2020 12:00:23.181
0.033303,+31.134,4.4810,31/07/2020 12:00:23.278
0.031372,+31.134,4.4806,31/07/2020 12:00:23.374
0.025772,+31.135,4.4806,31/07/2020 12:00:23.486
0.028593,+31.135,4.4806,31/07/2020 12:00:23.581
0.027160,+31.135,4.4735,31/07/2020 12:00:23.677
0.026920,+31.134,4.4735,31/07/2020 12:00:23.773
0.031695,+31.134,4.4735,31/07/2020 12:00:23.885
0.031563,+31.134,4.4740,31/07/2020 12:00:23.981
0.030895,+31.133,4.4740,31/07/2020 12:00:24.078
0.028285,+31.133,4.4740,31/07/2020 12:00:24.174
0.030507,+31.133,4.4731,31/07/2020 12:00:24.285
0.030873,+31.135,4.4731,31/07/2020 12:00:24.381
0.032763,+31.135,4.4731,31/07/2020 12:00:24.477
0.027904,+31.135,4.4805,31/07/2020 12:00:24.574
0.030307,+31.134,4.4805,31/07/2020 12:00:24.685
0.030015,+31.134,4.4805,31/07/2020 12:00:24.782
0.032473,+31.134,4.4778,31/07/2020 12:00:24.878
0.028911,+31.135,4.4778,31/07/2020 12:00:24.973
0.033717,+31.135,4.4778,31/07/2020 12:00:25.085
0.031845,+31.135,4.4863,31/07/2020 12:00:25.181
0.030881,+31.134,4.4863,31/07/2020 12:00:25.277
0.030732,+31.134,4.4863,31/07/2020 12:00:25.374
0.029731,+31.134,4.4761,31/07/2020 12:00:25.485
0.029065,+31.135,4.4761,31/07/2020 12:00:25.581
0.029197,+31.135,4.4761,31/07/2020 12:00:25.677
0.032518,+31.135,4.4749,31/07/2020 12:00:25.773
0.028251,+31.135,4.4749,31/07/2020 12:00:25.885
0.032814,+31.135,4.4749,31/07/2020 12:00:25.981
0.029899,+31.135,4.4749,31/07/2020 12:00:26.078
0.028731,+31.134,4.4749,31/07/2020 12:00:26.173
0.029526,+31.134,4.4749,31/07/2020 12:00:26.285
0.031743,+31.134,4.4787,31/07/2020 12:00:26.381
0.028834,+31.135,4.4787,31/07/2020 12:00:26.477
0.029423,+31.135,4.4787,31/07/2020 12:00:26.589
0.030317,+31.135,4.4801,31/07/2020 12:00:26.685
0.031129,+31.134,4.4801,31/07/2020 12:00:26.781
0.029931,+31.134,4.4801,31/07/2020 12:00:26.877
0.029568,+31.134,4.4794,31/07/2020 12:00:26.973
0.029044,+31.133,4.4794,31/07/2020 12:00:27.085
0.032858,+31.133,4.4794,31/07/2020 12:00:27.181
0.027295,+31.133,4.4818,31/07/2020 12:00:27.277
0.029091,+31.135,4.4818,31/07/2020 12:00:27.373
0.028515,+31.135,4.4818,31/07/2020 12:00:27.485
0.029959,+31.135,4.4787,31/07/2020 12:00:27.581
0.033651,+31.135,4.4787,31/07/2020 12:00:27.677
0.032332,+31.135,4.4787,31/07/2020 12:00:27.788
0.030770,+31.135,4.4731,31/07/2020 12:00:27.885
0.028535,+31.135,4.4731,31/07/2020 12:00:27.981
